Id,label
5797,3
5798,2
5799,0
5800,0
5801,2
5802,3
5803,0
5804,1
5805,3
5806,3
5807,3
5808,1
5809,1
5810,3
5811,0
5812,0
5813,0
5814,1
5815,0
5816,0
5817,3
5818,0
5819,3
5820,0
5821,1
5822,0
5823,1
5824,3
5825,2
5826,1
5827,0
5828,0
5829,0
5830,0
5831,3
5832,0
5833,2
5834,1
5835,2
5836,3
5837,2
5838,2
5839,0
5840,2
5841,2
5842,1
5843,0
5844,1
5845,2
5846,0
5847,2
5848,0
5849,3
5850,1
5851,3
5852,2
5853,2
5854,0
5855,3
5856,0
5857,2
5858,0
5859,1
5860,3
5861,1
5862,0
5863,0
5864,0
5865,2
5866,0
5867,2
5868,0
5869,0
5870,2
5871,1
5872,1
5873,0
5874,0
5875,1
5876,2
5877,2
5878,2
5879,0
5880,1
5881,1
5882,1
5883,0
5884,2
5885,0
5886,0
5887,0
5888,0
5889,0
5890,2
5891,1
5892,0
5893,0
5894,3
5895,1
5896,0
5897,0
5898,2
5899,0
5900,0
5901,3
5902,1
5903,2
5904,0
5905,0
5906,0
5907,3
5908,3
5909,3
5910,3
5911,0
5912,3
5913,2
5914,0
5915,0
5916,0
5917,3
5918,2
5919,0
5920,1
5921,3
5922,0
5923,0
5924,3
5925,0
5926,2
5927,2
5928,3
5929,1
5930,3
5931,2
5932,0
5933,0
5934,3
5935,0
5936,0
5937,2
5938,0
5939,2
5940,1
5941,1
5942,1
5943,3
5944,0
5945,1
5946,0
5947,2
5948,3
5949,0
5950,2
5951,2
5952,1
5953,2
5954,3
5955,1
5956,3
5957,1
5958,0
5959,0
5960,3
5961,0
5962,2
5963,0
5964,0
5965,0
5966,3
5967,0
5968,3
5969,0
5970,0
5971,0
5972,2
5973,1
5974,1
5975,0
5976,0
5977,1
5978,2
5979,3
5980,2
5981,1
5982,0
5983,3
5984,3
5985,2
5986,0
5987,1
5988,2
5989,0
5990,3
5991,1
5992,0
5993,0
5994,0
5995,0
5996,2
5997,2
5998,0
5999,3
6000,0
6001,3
6002,1
6003,0
6004,3
6005,1
6006,3
6007,0
6008,0
6009,2
6010,3
6011,2
6012,0
6013,3
6014,3
6015,3
6016,3
6017,3
6018,0
6019,2
6020,0
6021,0
6022,2
6023,3
6024,0
6025,1
6026,0
6027,0
6028,3
6029,0
6030,0
6031,2
6032,0
6033,0
6034,1
6035,2
6036,3
6037,0
6038,2
6039,1
6040,2
6041,2
6042,2
6043,0
6044,0
6045,1
6046,2
6047,1
6048,1
6049,0
6050,0
6051,0
6052,3
6053,0
6054,0
6055,0
6056,3
6057,1
6058,2
6059,2
6060,0
6061,0
6062,3
6063,3
6064,3
6065,2
6066,0
6067,1
6068,2
6069,0
6070,3
6071,2
6072,0
6073,2
6074,2
6075,1
6076,0
6077,1
6078,0
6079,2
6080,3
6081,2
6082,0
6083,0
6084,0
6085,2
6086,2
6087,0
6088,1
6089,3
6090,0
6091,0
6092,0
6093,0
6094,1
6095,3
6096,3
6097,3
6098,0
6099,2
6100,0
6101,2
6102,0
6103,2
6104,0
6105,3
6106,0
6107,0
6108,0
6109,3
6110,2
6111,1
6112,0
6113,0
6114,0
6115,3
6116,0
6117,0
6118,0
6119,0
6120,0
6121,2
6122,3
6123,0
6124,3
6125,2
6126,0
6127,2
6128,3
6129,0
6130,1
6131,0
6132,0
6133,0
6134,0
6135,0
6136,0
6137,3
6138,0
6139,2
6140,2
6141,0
6142,2
6143,2
6144,3
6145,3
6146,0
6147,1
6148,0
6149,0
6150,0
6151,2
6152,0
6153,2
6154,0
6155,3
6156,0
6157,3
6158,2
6159,0
6160,0
6161,0
6162,0
6163,1
6164,3
6165,0
6166,1
6167,0
6168,2
6169,0
6170,0
6171,2
6172,0
6173,2
6174,0
6175,0
6176,0
6177,2
6178,2
6179,2
6180,1
6181,3
6182,1
6183,0
6184,0
6185,2
6186,3
6187,0
6188,0
6189,0
6190,0
6191,3
6192,2
6193,0
6194,2
6195,3
6196,0
6197,2
6198,0
6199,0
6200,0
6201,1
6202,2
6203,0
6204,0
6205,0
6206,3
6207,3
6208,3
6209,2
6210,2
6211,1
6212,3
6213,2
6214,0
6215,3
6216,1
6217,0
6218,1
6219,0
6220,0
6221,0
6222,0
6223,0
6224,1
6225,0
6226,1
6227,3
6228,1
6229,0
6230,0
6231,3
6232,0
6233,3
6234,2
6235,3
6236,0
6237,0
6238,0
6239,0
6240,0
6241,0
6242,0
6243,1
6244,3
6245,2
6246,2
6247,0
6248,0
6249,0
6250,3
6251,1
6252,0
6253,0
6254,0
6255,0
6256,3
6257,0
6258,0
6259,1
6260,0
6261,0
6262,2
6263,2
6264,3
6265,0
6266,3
6267,0
6268,0
6269,0
6270,0
6271,2
6272,2
6273,0
6274,3
6275,2
6276,2
6277,0
6278,0
6279,0
6280,1
6281,2
6282,0
6283,1
6284,1
6285,3
6286,3
6287,3
6288,2
6289,1
6290,0
6291,0
6292,0
6293,3
6294,3
6295,3
6296,1
6297,0
6298,0
6299,2
6300,3
6301,3
6302,2
6303,0
6304,2
6305,0
6306,0
6307,0
6308,0
6309,2
6310,1
6311,0
6312,2
6313,0
6314,0
6315,3
6316,0
6317,2
6318,3
6319,3
6320,0
6321,0
6322,0
6323,2
6324,2
6325,0
6326,3
6327,0
6328,2
6329,3
6330,0
6331,0
6332,3
6333,0
6334,3
6335,3
6336,0
6337,0
6338,0
6339,0
6340,3
6341,0
6342,3
6343,2
6344,0
6345,1
6346,1
6347,3
6348,2
6349,1
6350,0
6351,0
6352,0
6353,2
6354,0
6355,0
6356,3
6357,0
6358,3
6359,2
6360,0
6361,0
6362,0
6363,2
6364,3
6365,3
6366,2
6367,1
6368,0
6369,3
6370,2
6371,3
6372,3
6373,3
6374,0
6375,0
6376,2
6377,0
6378,0
6379,3
6380,2
6381,1
6382,3
6383,2
6384,0
6385,3
6386,2
6387,0
6388,0
6389,0
6390,3
6391,3
6392,0
6393,0
6394,0
6395,3
6396,3
6397,0
6398,0
6399,0
6400,1
6401,0
6402,1
6403,3
6404,3
6405,3
6406,2
6407,0
6408,2
6409,0
6410,0
6411,2
6412,2
6413,3
6414,0
6415,0
6416,2
6417,0
6418,0
6419,1
6420,0
6421,2
6422,0
6423,2
6424,0
6425,2
6426,1
6427,0
6428,0
6429,3
6430,2
6431,0
6432,2
6433,1
6434,2
6435,1
6436,1
6437,2
6438,3
6439,1
6440,3
6441,2
6442,2
6443,0
6444,1
6445,0
6446,3
6447,3
6448,0
6449,2
6450,3
6451,3
6452,3
6453,0
6454,0
6455,0
6456,3
6457,0
6458,3
6459,2
6460,3
6461,0
6462,0
6463,0
6464,2
6465,0
6466,3
6467,1
6468,2
6469,1
6470,0
6471,2
6472,3
6473,2
6474,0
6475,0
6476,2
6477,3
6478,0
6479,2
6480,3
6481,0
6482,2
6483,2
6484,2
6485,0
6486,0
6487,1
6488,0
6489,0
6490,0
6491,0
6492,0
6493,2
6494,3
6495,0
6496,2
6497,0
6498,2
6499,3
6500,3
6501,1
6502,0
6503,3
6504,0
6505,0
6506,3
6507,0
6508,3
6509,3
6510,3
6511,2
6512,3
6513,0
6514,1
6515,1
6516,2
6517,1
6518,2
6519,3
6520,2
6521,3
6522,0
6523,0
6524,0
6525,0
6526,3
6527,3
6528,1
6529,1
6530,1
6531,1
6532,0
6533,0
6534,0
6535,0
6536,3
6537,0
6538,2
6539,2
6540,0
6541,0
6542,3
6543,0
6544,0
6545,1
6546,3
6547,0
6548,0
6549,1
6550,1
6551,1
6552,0
6553,2
6554,0
6555,0
6556,2
6557,2
6558,1
6559,3
6560,2
6561,1
6562,1
6563,2
6564,0
6565,0
6566,1
6567,1
6568,0
6569,2
6570,1
6571,2
6572,0
6573,0
6574,0
6575,3
6576,0
6577,0
6578,3
6579,0
6580,1
6581,3
6582,0
6583,3
6584,1
6585,3
6586,0
6587,0
6588,0
6589,3
6590,0
6591,0
6592,0
6593,0
6594,2
6595,0
6596,0
6597,2
6598,2
6599,3
6600,3
6601,0
6602,0
6603,0
6604,3
6605,3
6606,3
6607,2
6608,1
6609,3
6610,3
6611,1
6612,2
6613,3
6614,2
6615,0
6616,2
6617,3
6618,2
6619,1
6620,0
6621,0
6622,0
6623,0
6624,0
6625,1
6626,0
6627,3
6628,0
6629,3
6630,0
6631,3
6632,2
6633,2
6634,3
6635,1
6636,0
6637,2
6638,2
6639,0
6640,3
6641,1
6642,0
6643,3
6644,2
6645,0
6646,0
6647,0
6648,3
6649,3
6650,0
6651,0
6652,0
6653,3
6654,0
6655,0
6656,0
6657,3
6658,2
6659,0
6660,0
6661,3
6662,2
6663,1
6664,0
6665,0
6666,0
6667,0
6668,0
6669,3
6670,0
6671,3
6672,0
6673,0
6674,0
6675,1
6676,2
6677,0
6678,2
6679,2
6680,0
6681,0
6682,3
6683,0
6684,3
6685,2
6686,2
6687,1
6688,2
6689,3
6690,2
6691,2
6692,0
6693,2
6694,3
6695,3
6696,2
6697,0
6698,3
6699,0
6700,2
6701,0
6702,3
6703,0
6704,0
6705,2
6706,1
6707,2
6708,1
6709,3
6710,0
6711,2
6712,1
6713,2
6714,1
6715,3
6716,3
6717,3
6718,2
6719,2
6720,2
6721,0
6722,0
6723,3
6724,0
6725,0
6726,3
6727,0
6728,1
6729,0
6730,0
6731,0
6732,2
6733,0
6734,0
6735,2
6736,2
6737,0
6738,0
6739,1
6740,0
6741,1
6742,0
6743,1
6744,0
6745,0
6746,3
6747,0
6748,1
6749,0
6750,0
6751,3
6752,3
6753,3
6754,0
6755,0
6756,3
6757,0
6758,1
6759,3
6760,0
6761,1
6762,2
6763,3
6764,3
6765,0
6766,3
6767,3
6768,0
6769,0
6770,2
6771,2
6772,2
6773,2
6774,3
6775,0
6776,0
6777,0
6778,1
6779,2
6780,3
6781,3
6782,2
6783,1
6784,2
6785,0
6786,3
6787,3
6788,1
6789,0
6790,2
6791,0
6792,2
6793,2
6794,0
6795,0
6796,0
6797,0
6798,3
6799,0
6800,1
6801,0
6802,3
6803,0
6804,3
6805,0
6806,0
6807,3
6808,0
6809,1
6810,3
6811,1
6812,0
6813,0
6814,3
6815,1
6816,2
6817,1
6818,0
6819,0
6820,1
6821,1
6822,3
6823,0
6824,0
6825,2
6826,2
6827,0
6828,0
6829,0
6830,3
6831,0
6832,0
6833,2
6834,1
6835,0
6836,1
6837,2
6838,0
6839,3
6840,0
6841,0
6842,3
6843,1
6844,0
6845,3
6846,0
6847,3
6848,0
6849,3
6850,2
6851,0
6852,2
6853,3
6854,3
6855,3
6856,3
6857,0
6858,1
6859,0
6860,0
6861,3
6862,3
6863,0
6864,0
6865,1
6866,2
6867,3
6868,2
6869,1
6870,1
6871,3
6872,2
6873,0
6874,1
6875,0
6876,3
6877,2
6878,0
6879,1
6880,3
6881,3
6882,3
6883,1
6884,2
6885,0
6886,0
6887,0
6888,0
6889,1
6890,3
6891,0
6892,1
6893,3
6894,3
6895,0
6896,1
6897,1
6898,0
6899,1
6900,2
6901,2
6902,0
6903,1
6904,0
6905,2
6906,2
6907,0
6908,0
6909,2
6910,0
6911,0
6912,2
6913,1
6914,3
6915,0
6916,3
6917,2
6918,3
6919,2
6920,0
6921,2
6922,0
6923,1
6924,0
6925,0
6926,0
6927,0
6928,2
6929,1
6930,0
6931,1
6932,0
6933,3
6934,3
6935,3
6936,3
6937,0
6938,0
6939,0
6940,2
6941,0
6942,1
6943,0
6944,0
6945,0
6946,2
6947,0
6948,2
6949,1
6950,0
6951,2
6952,2
6953,2
6954,0
6955,1
6956,0
6957,2
6958,0
6959,0
6960,0
6961,3
6962,2
6963,0
6964,3
6965,1
6966,2
6967,0
6968,0
6969,0
6970,3
6971,0
6972,1
6973,0
6974,0
6975,0
6976,3
6977,0
6978,3
6979,0
6980,0
6981,0
6982,0
6983,2
6984,3
6985,1
6986,3
6987,0
6988,3
6989,0
6990,0
6991,2
6992,2
6993,3
6994,2
6995,0
6996,1
6997,1
6998,2
6999,1
7000,2
7001,2
7002,0
7003,3
7004,0
7005,1
7006,3
7007,0
7008,0
7009,0
7010,2
7011,0
7012,0
7013,0
7014,0
7015,0
7016,2
7017,1
7018,0
7019,0
7020,2
7021,0
7022,1
7023,2
7024,0
7025,1
7026,3
7027,3
7028,2
7029,1
7030,0
7031,2
7032,3
7033,3
7034,3
7035,3
7036,3
7037,2
7038,0
7039,0
7040,0
7041,2
7042,0
7043,3
7044,3
7045,0
7046,0
7047,3
7048,1
7049,2
7050,1
7051,1
7052,1
7053,0
7054,0
7055,0
7056,0
7057,0
7058,1
7059,0
7060,0
7061,2
7062,2
7063,0
7064,3
7065,2
7066,0
7067,2
7068,2
7069,0
7070,0
7071,2
7072,2
7073,2
7074,2
7075,0
7076,0
7077,0
7078,3
7079,0
7080,2
7081,2
7082,1
7083,0
7084,2
7085,0
7086,1
7087,2
7088,2
7089,1
7090,0
7091,2
7092,0
7093,3
7094,2
7095,3
7096,0
7097,0
7098,0
7099,2
7100,1
7101,3
7102,0
7103,2
7104,0
7105,0
7106,1
7107,2
7108,0
7109,3
7110,0
7111,1
7112,2
7113,0
7114,3
7115,0
7116,1
7117,3
7118,0
7119,0
7120,0
7121,3
7122,0
7123,0
7124,0
7125,2
7126,2
7127,0
7128,0
7129,0
7130,0
7131,2
7132,2
7133,0
7134,0
7135,0
7136,1
7137,0
7138,0
7139,2
7140,0
7141,0
7142,0
7143,3
7144,1
7145,0
7146,0
7147,2
7148,0
7149,3
7150,3
7151,0
7152,3
7153,0
7154,2
7155,0
7156,2
7157,3
7158,3
7159,3
7160,1
7161,1
7162,1
7163,2
7164,3
7165,0
7166,1
7167,1
7168,0
7169,0
7170,2
7171,3
7172,0
7173,3
7174,3
7175,0
7176,2
7177,2
7178,0
7179,1
7180,0
7181,2
7182,1
7183,3
7184,0
7185,0
7186,0
7187,3
7188,0
7189,3
7190,0
7191,3
7192,0
7193,2
7194,3
7195,0
7196,2
7197,0
7198,0
7199,3
7200,1
7201,3
7202,3
7203,0
7204,0
7205,0
7206,2
7207,0
7208,0
7209,2
7210,1
7211,3
7212,0
7213,0
7214,0
7215,0
7216,0
7217,1
7218,0
7219,3
7220,1
7221,0
7222,1
7223,2
7224,0
7225,3
7226,3
7227,3
7228,2
7229,0
7230,2
7231,2
7232,2
7233,0
7234,0
7235,0
7236,1
7237,0
7238,1
7239,3
7240,0
7241,0
7242,3
7243,2
7244,2
7245,0
7246,2
7247,2
7248,0
7249,1
7250,0
7251,2
7252,1
7253,2
7254,2
7255,3
7256,2
7257,3
7258,0
7259,0
7260,0
7261,0
7262,2
7263,1
7264,3
7265,0
7266,1
7267,0
7268,0
7269,3
7270,3
7271,2
7272,0
7273,0
7274,2
7275,1
7276,3
7277,0
7278,0
7279,2
7280,1
7281,0
7282,1
7283,0
7284,3
7285,0
7286,1
7287,0
7288,0
7289,1
7290,3
7291,0
7292,1
7293,0
7294,2
7295,2
7296,3
7297,0
7298,0
7299,0
7300,2
7301,1
7302,2
7303,3
7304,1
7305,0
7306,3
7307,0
7308,1
7309,0
7310,0
7311,2
7312,3
7313,2
7314,3
7315,0
7316,1
7317,1
7318,1
7319,0
7320,0
7321,2
7322,0
7323,3
7324,0
7325,0
7326,0
7327,2
7328,3
7329,0
7330,0
7331,0
7332,3
7333,0
7334,2
7335,1
7336,0
7337,3
7338,3
7339,2
7340,2
7341,1
7342,0
7343,1
7344,3
7345,3
7346,0
7347,2
7348,3
7349,1
7350,3
7351,3
7352,2
7353,3
7354,2
7355,0
7356,1
7357,1
7358,0
7359,0
7360,1
7361,0
7362,1
7363,3
7364,0
7365,1
7366,2
7367,0
7368,0
7369,2
7370,3
7371,1
7372,0
7373,3
7374,0
7375,1
7376,2
7377,3
7378,2
7379,0
7380,0
7381,2
7382,0
7383,1
7384,2
7385,2
7386,2
7387,0
7388,2
7389,2
7390,0
7391,0
7392,1
7393,3
7394,0
7395,2
7396,1
7397,2
7398,0
7399,3
7400,2
7401,2
7402,0
7403,1
7404,0
7405,2
7406,1
7407,3
7408,0
7409,2
7410,2
7411,1
7412,3
7413,0
7414,3
7415,3
7416,0
7417,3
7418,2
7419,1
7420,0
7421,0
7422,0
7423,0
7424,1
7425,0
7426,0
7427,3
7428,3
7429,0
7430,3
7431,2
7432,3
7433,2
7434,0
7435,1
7436,0
7437,0
7438,0
7439,2
7440,0
7441,2
7442,0
7443,3
7444,1
7445,0
7446,3
7447,3
7448,0
7449,0
7450,1
7451,2
7452,3
7453,0
7454,3
7455,0
7456,0
7457,0
7458,2
7459,0
7460,0
7461,0
7462,0
7463,3
7464,3
7465,0
7466,2
7467,1
7468,0
7469,3
7470,3
7471,0
7472,0
7473,1
7474,0
7475,0
7476,1
7477,2
7478,0
7479,1
7480,0
7481,0
7482,3
7483,0
7484,2
7485,3
7486,2
7487,2
7488,1
7489,0
7490,0
7491,3
7492,2
7493,0
7494,3
7495,0
7496,0
7497,3
7498,0
7499,3
7500,3
7501,3
7502,0
7503,3
7504,1
7505,3
7506,0
7507,0
7508,0
7509,2
7510,3
7511,0
7512,3
7513,1
7514,1
7515,2
7516,1
7517,2
7518,1
7519,0
7520,1
7521,3
7522,0
7523,3
7524,0
7525,1
7526,0
7527,3
7528,0
7529,0
7530,2
7531,2
7532,0
7533,0
7534,0
7535,2
7536,3
7537,2
7538,0
7539,0
7540,0
7541,2
7542,0
7543,0
7544,0
7545,2
7546,0
7547,3
7548,3
7549,0
7550,2
7551,0
7552,0
7553,2
7554,3
7555,0
7556,0
7557,0
7558,3
7559,0
7560,2
7561,2
7562,0
7563,3
7564,3
7565,3
7566,2
7567,3
7568,0
7569,3
7570,0
7571,3
7572,0
7573,2
7574,2
7575,1
7576,0
7577,0
7578,1
7579,0
7580,0
7581,0
7582,2
7583,1
7584,0
7585,0
7586,0
7587,1
7588,0
7589,0
7590,0
7591,0
7592,2
7593,0
7594,3
7595,0
7596,2
7597,1
7598,1
7599,0
7600,3
7601,3
7602,0
7603,0
7604,1
7605,0
7606,0
7607,2
7608,0
7609,0
7610,3
7611,0
7612,0
7613,0
7614,3
7615,0
7616,2
7617,0
7618,0
7619,1
7620,0
7621,1
7622,0
7623,3
7624,0
7625,2
7626,0
7627,0
7628,3
7629,0
7630,0
7631,0
7632,1
7633,3
7634,0
7635,0
7636,0
7637,0
7638,2
7639,3
7640,2
7641,2
7642,0
7643,2
7644,1
7645,2
7646,0
7647,1
7648,2
7649,0
7650,1
7651,0
7652,2
7653,1
7654,2
7655,0
7656,0
7657,3
7658,0
7659,0
7660,2
7661,3
7662,0
7663,3
7664,2
7665,3
7666,2
7667,0
7668,0
7669,3
7670,2
7671,0
7672,0
7673,2
7674,2
7675,2
7676,0
7677,0
7678,1
7679,0
7680,0
7681,1
7682,3
7683,0
7684,0
7685,0
7686,3
7687,2
7688,0
7689,1
7690,3
7691,1
7692,0
7693,2
7694,3
7695,3
7696,0
7697,0
7698,1
7699,2
7700,2
7701,2
7702,3
7703,0
7704,0
7705,2
7706,0
7707,3
7708,3
7709,0
7710,2
7711,0
7712,3
7713,2
7714,3
7715,0
7716,0
7717,0
7718,0
7719,3
7720,0
7721,3
7722,0
7723,1
7724,0
7725,2
7726,3
7727,0
7728,3
7729,1
7730,0
7731,3
7732,3
7733,0
7734,2
7735,2
7736,2
7737,1
7738,1
7739,0
7740,3
7741,3
7742,0
7743,1
7744,3
7745,0
7746,0
7747,3
7748,1
7749,3
7750,0
7751,3
7752,0
7753,2
7754,0
7755,0
7756,1
7757,1
7758,1
7759,1
7760,3
7761,0
7762,2
7763,0
7764,0
7765,0
7766,0
7767,2
7768,3
7769,0
7770,3
7771,3
7772,0
7773,0
7774,1
7775,2
7776,0
7777,3
7778,1
7779,3
7780,3
7781,0
7782,0
7783,1
7784,2
7785,1
7786,2
7787,3
7788,1
7789,0
7790,3
7791,0
7792,2
7793,0
7794,0
7795,3
7796,2
7797,0
7798,0
7799,0
7800,0
7801,3
7802,3
7803,3
7804,0
7805,3
7806,1
7807,0
7808,3
7809,1
7810,3
7811,0
7812,2
7813,1
7814,0
7815,2
7816,0
7817,1
7818,2
7819,3
7820,0
7821,0
7822,0
7823,0
7824,0
7825,3
7826,0
7827,3
7828,3
7829,1
7830,0
7831,3
7832,0
7833,1
7834,0
7835,0
7836,1
7837,0
7838,0
7839,1
7840,1
7841,0
7842,2
7843,0
7844,0
7845,0
7846,3
7847,0
7848,0
7849,2
7850,2
7851,3
7852,0
7853,1
7854,0
7855,3
7856,1
7857,0
7858,0
7859,0
7860,0
7861,0
7862,0
7863,3
7864,1
7865,0
7866,1
7867,3
7868,3
7869,3
7870,0
7871,0
7872,0
7873,2
7874,3
7875,3
7876,2
7877,0
7878,2
7879,0
7880,2
7881,0
7882,0
7883,3
7884,2
7885,0
7886,0
7887,2
7888,2
7889,1
7890,0
7891,0
7892,1
7893,2
7894,0
7895,0
7896,0
7897,1
7898,2
7899,3
7900,0
7901,0
7902,1
7903,1
7904,0
7905,1
7906,2
7907,0
7908,0
7909,3
7910,1
7911,2
7912,2
7913,2
7914,0
7915,3
7916,0
7917,0
7918,3
7919,3
7920,1
7921,2
7922,0
7923,0
7924,1
7925,0
7926,1
7927,2
7928,1
7929,0
7930,0
7931,1
7932,3
7933,2
7934,0
7935,0
7936,1
7937,0
7938,0
7939,2
7940,3
7941,0
7942,0
7943,1
7944,2
7945,0
7946,2
7947,3
7948,0
7949,2
7950,0
7951,0
7952,0
7953,0
7954,0
7955,0
7956,3
7957,3
7958,3
7959,2
7960,0
7961,0
7962,1
7963,3
7964,0
7965,0
7966,0
7967,0
7968,1
7969,0
7970,2
7971,2
7972,0
7973,3
7974,1
7975,3
7976,0
7977,2
7978,1
7979,1
7980,0
7981,0
7982,2
7983,3
7984,0
7985,0
7986,0
7987,2
7988,2
7989,0
7990,3
7991,2
7992,2
7993,0
7994,0
7995,2
7996,1
7997,2
7998,1
7999,0
8000,0
8001,0
8002,1
8003,3
8004,0
8005,3
8006,2
8007,2
8008,1
8009,0
8010,2
8011,3
8012,0
8013,3
8014,3
8015,0
8016,3
8017,3
8018,3
8019,3
8020,3
8021,0
8022,0
8023,3
8024,0
8025,0
8026,2
8027,1
8028,3
8029,0
8030,2
8031,2
8032,2
8033,2
8034,0
8035,0
8036,3
8037,2
8038,0
8039,3
8040,3
8041,0
8042,0
8043,2
8044,2
8045,3
8046,0
8047,0
8048,0
8049,2
8050,0
8051,3
8052,0
8053,0
8054,0
8055,0
8056,2
8057,3
8058,0
8059,1
8060,1
8061,1
8062,2
8063,0
8064,3
8065,2
8066,0
8067,0
8068,1
8069,1
8070,3
8071,0
8072,1
8073,1
8074,2
8075,2
8076,0
8077,0
8078,0
8079,0
8080,0
8081,0
8082,0
8083,3
8084,3
8085,0
8086,3
8087,3
8088,0
8089,0
8090,0
8091,0
8092,0
8093,3
8094,3
8095,3
8096,2
8097,2
8098,0
8099,3
8100,3
8101,0
8102,2
8103,0
8104,1
8105,3
8106,1
8107,0
8108,3
8109,2
8110,1
8111,0
8112,0
8113,3
8114,2
8115,1
8116,1
8117,0
8118,2
8119,0
8120,0
8121,0
8122,2
8123,2
8124,0
8125,3
8126,0
8127,1
8128,0
8129,0
8130,1
8131,0
8132,3
8133,1
8134,1
8135,1
8136,2
8137,2
8138,1
8139,1
8140,0
8141,2
8142,2
8143,0
8144,0
8145,1
8146,1
8147,2
8148,3
8149,0
8150,3
8151,3
8152,1
8153,0
8154,2
8155,2
8156,0
8157,0
8158,0
8159,2
8160,3
8161,2
8162,2
8163,2
8164,0
8165,3
8166,3
8167,3
8168,0
8169,3
8170,0
8171,1
8172,1
8173,0
8174,3
8175,1
8176,0
8177,3
8178,0
8179,0
8180,1
8181,0
8182,1
8183,3
8184,0
8185,2
8186,2
8187,2
8188,3
8189,2
8190,3
8191,0
8192,0
8193,0
8194,0
8195,2
8196,1
8197,0
8198,2
8199,3
8200,3
8201,0
8202,3
8203,3
8204,1
8205,0
8206,2
8207,0
8208,3
8209,0
8210,1
8211,3
8212,0
8213,0
8214,0
8215,0
8216,0
8217,2
8218,1
8219,0
8220,3
8221,3
8222,2
8223,0
8224,3
8225,0
8226,1
8227,0
8228,0
8229,0
8230,0
8231,1
8232,3
8233,0
8234,2
8235,3
8236,3
8237,3
8238,2
8239,0
8240,3
8241,0
8242,0
8243,0
8244,0
8245,0
8246,0
8247,0
8248,2
8249,0
8250,0
8251,0
8252,1
8253,2
8254,0
8255,3
8256,0
8257,0
8258,0
8259,2
8260,3
8261,0
8262,1
8263,0
8264,0
8265,0
8266,3
8267,0
8268,2
8269,3
8270,2
8271,0
8272,0
8273,0
8274,0
8275,3
8276,3
8277,0
8278,2
8279,0
8280,2
8281,0
8282,0
8283,0
8284,2
8285,0
8286,1
8287,2
8288,2
8289,0
8290,0
8291,0
8292,0
8293,1
8294,0
8295,0
8296,1
8297,1
8298,0
8299,1
8300,3
8301,0
8302,0
8303,1
8304,0
8305,0
8306,2
8307,2
8308,3
8309,0
8310,3
8311,0
8312,0
8313,0
8314,0
8315,3
8316,0
8317,2
8318,3
8319,0
8320,3
8321,0
8322,0
8323,0
8324,2
8325,2
8326,0
8327,0
8328,2
8329,0
8330,2
8331,3
8332,0
8333,1
8334,0
8335,0
8336,3
8337,2
8338,3
8339,3
8340,0
8341,1
8342,2
8343,0
8344,1
8345,3
8346,0
8347,0
8348,3
8349,2
8350,3
8351,3
8352,1
8353,2
8354,0
8355,0
8356,2
8357,3
8358,0
8359,0
8360,3
8361,3
8362,3
8363,2
8364,3
8365,0
8366,2
8367,2
8368,2
8369,1
8370,3
8371,0
8372,0
8373,1
8374,0
8375,3
8376,0
8377,2
8378,2
8379,0
8380,2
8381,3
8382,0
8383,0
8384,0
8385,0
8386,2
8387,3
8388,1
8389,2
8390,2
8391,1
8392,3
8393,0
8394,0
8395,2
8396,3
8397,0
8398,3
8399,2
8400,0
8401,1
8402,3
8403,3
8404,1
8405,0
8406,2
8407,0
8408,0
8409,0
8410,0
8411,3
8412,2
8413,1
8414,3
8415,2
8416,0
8417,0
8418,3
8419,0
8420,1
8421,2
8422,2
8423,2
8424,3
8425,0
8426,1
8427,0
8428,3
8429,2
8430,3
8431,1
8432,2
8433,0
8434,1
8435,0
8436,1
8437,0
8438,0
8439,0
8440,0
8441,0
8442,2
8443,2
8444,1
8445,2
8446,1
8447,0
8448,2
8449,0
8450,0
8451,3
8452,0
8453,2
8454,1
8455,0
8456,1
8457,0
8458,0
8459,0
8460,3
8461,2
8462,0
8463,3
8464,1
8465,0
8466,2
8467,0
8468,3
8469,2
8470,3
8471,1
8472,0
8473,2
8474,3
8475,1
8476,0
8477,3
8478,2
8479,2
8480,0
8481,0
8482,3
8483,2
8484,2
8485,3
8486,0
8487,2
8488,2
8489,0
8490,2
8491,1
8492,0
8493,2
8494,0
8495,3
8496,0
8497,2
8498,0
8499,0
8500,3
8501,2
8502,2
8503,2
8504,1
8505,0
8506,0
8507,3
8508,0
8509,3
8510,0
8511,0
8512,3
8513,0
8514,0
8515,0
8516,3
8517,0
8518,3
8519,3
8520,0
8521,0
8522,0
8523,1
8524,2
8525,1
8526,1
8527,2
8528,1
8529,0
8530,0
8531,2
8532,1
8533,3
8534,3
8535,2
8536,2
8537,0
8538,2
8539,2
8540,3
8541,2
8542,3
8543,2
8544,0
8545,0
8546,3
8547,2
8548,0
8549,0
8550,0
8551,0
8552,3
8553,2
8554,0
8555,0
8556,0
8557,0
8558,0
8559,3
8560,3
8561,1
8562,0
8563,0
8564,2
8565,0
8566,0
8567,1
8568,3
8569,3
8570,0
8571,2
8572,3
8573,0
8574,1
8575,2
8576,2
8577,0
8578,0
8579,1
8580,0
8581,2
8582,3
8583,3
8584,3
8585,3
8586,0
8587,0
8588,0
8589,0
8590,2
8591,2
8592,1
8593,3
8594,2
8595,1
